month,year,mpaa,budget,runtime,screens,opening_week,domestic_box_office,user_vote,ratings,critic_vote,meta_score,country,sequel,Factor1,Factor2,Factor3,Factor4,Factor5,Factor6,Factor7,Factor8
6.0,2008.0,3,150000000.0,112.0,3508.0,55414050.0,134806913.0,524000.0,6.6,278.0,66.18,193,0.0,-0.15008020827713434,2.038427023953939,-0.501279522367909,-0.6767738400361617,-0.12977432766792235,0.4776305500840139,-0.01278696912162798,-0.23288975974227058
11.0,2004.0,2,92000000.0,115.0,3933.0,70467623.0,261441092.0,810000.0,8.0,293.0,96.02,193,0.0,2.3553492931712063,1.4015147700594728,-0.15894223123875892,0.1431772701321848,0.0878427047665414,0.8419407994195032,0.2954350544409903,-0.5154154913432759
7.0,2016.0,4,47500000.0,127.0,1601.0,5303775.0,15436808.0,79000.0,7.0,219.0,70.13,193,0.0,-0.3564876141278732,-0.6716501277046,0.2097163868016312,1.7619707391084518,0.13566307281318568,0.8678721203888539,1.2739214948355773,0.09802613142722462
9.0,2009.0,4,22000000.0,108.0,2505.0,10464314.0,33316821.0,67000.0,6.5,268.0,78.07,193,0.0,-0.37731742754824427,-0.9414479508117887,-0.6373091294697715,1.4399205442971792,0.025408957678010678,-0.791330462860056,1.459806081618473,0.2788686944578671
9.0,2015.0,3,40000000.0,121.0,3320.0,17728313.0,75764672.0,275000.0,7.1,237.0,57.78,193,0.0,-0.37072156364259323,-0.7485427982436414,-0.5200222372382547,-0.2328202940526024,-0.11360431115911661,-0.6706246477109242,0.02770134476739469,0.3326871770380918
2.0,2009.0,4,50000000.0,118.0,2364.0,9331739.0,25450527.0,100000.0,6.5,246.0,57.17,193,0.0,-0.45338880162889067,0.3660901002857039,0.33794226474448374,2.032242247711718,0.029938972965035254,0.826759733063844,-0.4894655670251139,0.5973672303017533
6.0,2013.0,3,58000000.0,119.0,3399.0,17325307.0,44672764.0,215000.0,6.3,205.0,36.23,193,0.0,-0.43649119436715866,-0.3249510170689486,-0.2361418912215018,-0.28794764425863056,-0.35188516709641005,-1.2069157026160422,-0.008934367553164574,-0.29902885984628935
4.0,2005.0,3,80000000.0,128.0,2814.0,22822455.0,72708161.0,111000.0,6.4,234.0,58.7,16,0.0,-0.27063448129581963,-0.406120984623227,1.1045977061103778,1.7588929230297732,-0.39779447535012014,0.4009694610912671,-0.4051593453493836,-0.346362130452186
12.0,2014.0,4,44000000.0,112.0,581.0,1794666.0,6105175.0,355000.0,6.5,189.0,51.17,193,0.0,-0.1473250932675292,1.4087354480359726,-0.8775618867173961,-0.27425256026827355,-0.062169126166511615,-1.1567732130452562,-0.23100961699954028,0.18459008100711077
8.0,2007.0,3,80000000.0,99.0,2776.0,5951409.0,15074191.0,83000.0,5.9,195.0,23.97,193,0.0,-0.4677538808823998,0.32690997663233984,0.6422564604631035,-0.19330205465425745,-0.37164471412448447,0.43445818668218833,-0.14531029507406096,-0.3523424990850491
10.0,2009.0,3,18500000.0,100.0,1743.0,7027472.0,18451251.0,149000.0,6.4,219.0,56.28,193,0.0,-0.16539330263679042,-0.586261389808398,-0.48733330699279,-0.742353689149815,-0.3787484435809428,-0.9738404697887486,-0.6344114839864593,0.0860530892999473
12.0,2023.0,4,15900000.0,132.0,2774.0,4868370.0,35611828.0,60000.0,7.7,321.0,86.26,192,0.0,-0.5104969653028515,-0.34892136098763327,-0.2504295588270334,-0.2779143876825969,-0.19301677321395164,0.7929687338904211,2.9710101696044626,0.041665310611876914
12.0,2011.0,3,14000000.0,105.0,1244.0,220409.0,30017992.0,114000.0,6.4,279.0,52.0,176,0.0,-0.3746074861274728,-0.49029194908809337,-0.22487173996335302,-0.30467136047256044,0.23171972614672268,0.9195225911966841,1.6302655821669985,-0.21875391960331073
5.0,2003.0,3,60000000.0,111.0,2877.0,19457944.0,106128601.0,389000.0,7.0,218.0,71.32,193,0.0,-0.6175578884991888,0.9371220757220349,0.060580669130626326,1.8217997552373093,-0.19608076739024638,0.28316550072353525,-0.31750640026496196,-0.21524424948745938
3.0,2005.0,4,28500000.0,103.0,1331.0,2723682.0,6303762.0,119000.0,7.1,197.0,44.0,193,0.0,0.02828731543590994,-0.23746674628261566,0.9911057890882223,-0.12899344458807258,-0.13993725207025726,1.0380258299554894,-0.4810320786467549,0.5393764180722248
10.0,2014.0,4,50000000.0,141.0,3003.0,13116226.0,47119388.0,204000.0,7.4,239.0,48.84,193,0.0,-0.2048648505712541,-0.8297127657979199,0.8207173600936247,1.8140202732358015,-0.15951361941282666,0.9372605159963852,-0.3685236330288244,0.2853539064321951
4.0,2016.0,2,175000000.0,106.0,4144.0,103261464.0,364001123.0,292000.0,7.4,381.0,91.81,193,0.0,3.216195057621286,0.705640171907092,-0.3880392791535043,0.1293143643753985,0.4352432578689664,1.5537993412236382,-0.1750876231106806,0.3723324708550631
2.0,2003.0,0,20000000.0,72.0,2815.0,11441733.0,47901582.0,18000.0,5.3,116.0,22.14,193,1.0,2.510929552268127,-0.22639158268195392,-0.2753779019855664,0.012746848631650688,-0.31365005906905813,-0.4920971293349268,0.10599235457729832,-0.8342316640578867
6.0,2010.0,2,40000000.0,140.0,3740.0,55665805.0,176591618.0,206000.0,6.2,248.0,65.25,193,0.0,0.6702798946822977,0.6482790778674513,-0.5203526832589502,0.11894902738195767,-0.4148134085130928,0.9519723714928988,1.7388097305234176,0.24599326895053686
3.0,2019.0,4,65000000.0,104.0,2167.0,12687726.0,69688384.0,95000.0,5.9,82.0,53.96,193,0.0,-0.35231355203843967,-0.5751483453254251,-0.349781267631718,-0.24113282678342357,0.4769819147348464,0.923194330773802,1.4197883443375547,-0.07613357506833428
1.0,2019.0,2,59000000.0,132.0,3528.0,7173887.0,16790790.0,19000.0,6.1,228.0,86.32,176,0.0,1.6099619047383886,1.4750391224843569,-0.29807168551400903,-0.313596068507817,-0.12240659483872977,0.7628518573303633,0.09653349850276531,-0.3954289437971289
7.0,2010.0,4,4000000.0,106.0,994.0,491971.0,20811365.0,134000.0,7.0,266.0,91.97,193,0.0,-0.4314957813602366,-1.0165084235044661,-0.8427013860208042,-0.5410924565355633,-0.1461553093425949,-0.4975228258166229,-0.434013154853358,0.6386616888162671
6.0,2010.0,4,13000000.0,109.0,17.0,11083.0,217277.0,36000.0,6.1,163.0,55.39,193,0.0,-0.2048648505712541,-0.8297127657979199,0.8207173600936247,1.8140202732358015,-0.15951361941282666,0.9372605159963852,-0.3685236330288244,0.2853539064321951
9.0,2007.0,4,72500000.0,111.0,2836.0,17135055.0,47536778.0,132000.0,7.0,188.0,52.0,193,0.0,-0.5984157012798588,0.7170578909471711,-0.1557718163159929,0.3074518752345866,0.1861023963539203,0.8780771526054443,-0.2791251760117903,0.4638579378770076
8.0,2019.0,4,38000000.0,102.0,2745.0,5527410.0,12180032.0,23000.0,5.6,274.0,25.69,193,0.0,-0.5232806862689874,0.4913608767640194,-0.7254156642212446,1.3797602360710763,-0.005645565926289275,0.8124864294596927,0.07372788745440591,0.05230558588630035
12.0,2007.0,3,20000000.0,128.0,715.0,471713.0,15800078.0,83000.0,7.6,212.0,64.36,193,0.0,-0.3213841787165863,-0.5009143929197752,-0.17511270830196995,-0.40793696861359113,-0.051195850497277894,0.9816078093690247,0.19641533338330788,-0.21232158750317195
10.0,2000.0,4,11000000.0,87.0,2022.0,5426390.0,13592872.0,14000.0,5.2,95.0,13.66,193,0.0,-0.43649119436715866,-0.3249510170689486,-0.2361418912215018,-0.28794764425863056,-0.35188516709641005,-1.2069157026160422,-0.008934367553164574,-0.29902885984628935
12.0,2015.0,3,6000000.0,104.0,602.0,61566.0,10021175.0,32000.0,6.7,181.0,85.85,193,0.0,-0.42394487105347967,-0.7379203544119595,-0.5697812688996378,-0.12955468591157177,0.169311265484884,-0.732709865883265,1.4615515935510854,0.326254844937953
3.0,2004.0,4,35000000.0,104.0,1589.0,12634563.0,39799191.0,109000.0,6.2,230.0,54.35,193,0.0,-0.41837132236755914,-0.5063091956854551,0.19844623554348248,1.7786944553223816,-0.447941820429947,-1.2585661734238727,-0.36527845488458566,0.017751191184246222
6.0,2006.0,2,40000000.0,99.0,2645.0,13616196.0,52330111.0,158000.0,6.8,191.0,38.03,193,0.0,-0.05028628698621798,-0.7622247656592247,-0.42630412407325824,-0.8623430135047755,-0.0780591269818106,1.2146830421963184,-0.42906178304998693,0.17276036164306463
7.0,2010.0,2,150000000.0,103.0,3203.0,40325019.0,131772187.0,175000.0,4.0,225.0,7.2,193,0.0,1.6099619047383886,1.4750391224843569,-0.29807168551400903,-0.313596068507817,-0.12240659483872977,0.7628518573303633,0.09653349850276531,-0.3954289437971289
10.0,2001.0,4,72000000.0,132.0,2270.0,7088213.0,18244060.0,85000.0,6.9,150.0,50.08,193,0.0,-0.5984157012798588,0.7170578909471711,-0.1557718163159929,0.3074518752345866,0.1861023963539203,0.8780771526054443,-0.2791251760117903,0.4638579378770076
8.0,2010.0,3,1800000.0,100.0,2874.0,20366613.0,41034350.0,52000.0,5.7,195.0,69.73,193,0.0,-0.3567663236812064,-0.1742751308587639,2.6982251115896276,-0.3442987619764461,-0.40380648855237017,-0.05597115607335405,-0.30208518072666646,-0.10517504194472325
3.0,2013.0,3,5000000.0,88.0,2700.0,7728354.0,15179303.0,17000.0,4.0,91.0,19.4,193,1.0,-0.45516577982693895,-0.026834936597125856,2.136983169959017,-0.4996139042448264,-0.39154537297035835,-0.0632743335085447,-0.09349030164595547,-0.2860704848495549
3.0,2009.0,4,15000000.0,110.0,2402.0,14118685.0,32752215.0,101000.0,6.5,196.0,42.86,193,0.0,-0.45516577982693895,-0.026834936597125856,2.136983169959017,-0.4996139042448264,-0.39154537297035835,-0.0632743335085447,-0.09349030164595547,-0.2860704848495549
9.0,2006.0,4,6000000.0,123.0,540.0,142899.0,17606684.0,196000.0,7.6,220.0,84.87,121,0.0,-0.3168571280354969,-0.42174035704404417,0.6794611898122459,0.24935683638444053,3.06482277275888,0.029131688552300087,1.522202406068193,0.025575801402601815
9.0,2006.0,4,20000000.0,115.0,1359.0,4627989.0,11614790.0,42000.0,6.4,161.0,47.84,193,0.0,-0.4314957813602366,-1.0165084235044661,-0.8427013860208042,-0.5410924565355633,-0.1461553093425949,-0.4975228258166229,-0.434013154853358,0.6386616888162671
8.0,2007.0,3,67000000.0,110.0,2002.0,2746312.0,5933494.0,37000.0,5.4,67.0,18.94,103,0.0,0.008482994158605123,1.6514901594898643,-0.1575679345973626,-0.4651868778357404,3.882608790025483,-0.5472171766254508,-0.3555258288217564,-0.5717189457668507
12.0,2003.0,4,140000000.0,154.0,2938.0,24271354.0,111127263.0,472000.0,7.8,264.0,64.21,193,0.0,-0.5699081297742229,0.6948884731638486,-0.6578878036511109,-0.18971499413767462,0.138256741880584,0.8711070264364835,0.0754733993870184,0.09969173636638626
2.0,2007.0,3,2200000.0,117.0,429.0,245000.0,388390.0,2000.0,5.7,48.0,25.44,193,0.0,-0.3213841787165863,-0.5009143929197752,-0.17511270830196995,-0.40793696861359113,-0.051195850497277894,0.9816078093690247,0.19641533338330788,-0.21232158750317195
3.0,2010.0,2,20000000.0,108.0,2794.0,16007426.0,62950384.0,93000.0,6.0,149.0,23.17,193,0.0,-0.42576470346893813,-0.9533550995145367,-0.7520930942441831,-0.8035342526821584,-0.23337855947665506,1.362403376656304,-0.4069698114815131,-0.4581586891113132
1.0,2013.0,4,45000000.0,107.0,2913.0,6281433.0,12050299.0,145000.0,6.3,202.0,59.86,193,0.0,-0.6418913979153911,1.055793275884532,0.003199002032395125,0.3158630587176953,0.19308372900475068,0.3454578372774441,-0.5262381261617933,-0.025237754472396994
8.0,2023.0,4,45000000.0,119.0,2715.0,6504950.0,13637180.0,50000.0,6.1,226.0,49.44,113,0.0,-0.09478609887329145,-0.04234910185907312,1.70635491563516,-1.1429146560253107,-0.43370330574474913,-0.010271048744512921,0.09734565694031118,-0.571129248992115
10.0,2015.0,3,90000000.0,106.0,3082.0,10812861.0,27367660.0,110000.0,5.9,161.0,20.19,193,0.0,0.23388440110648934,1.6630191058812143,-0.4611646247698499,-0.5955031172374858,0.005927056194272596,0.5554326549676851,-0.2260582451961692,-0.2813112461660918
2.0,2015.0,3,5000000.0,83.0,2666.0,10203437.0,25801570.0,46000.0,5.2,138.0,18.36,193,0.0,-0.4088588236168186,0.20778803973533586,2.72959794700283,-0.5717033671833455,-0.5338201507156196,-0.07379985002403294,-0.2525765214646674,0.022353881847159328
7.0,2003.0,3,78000000.0,110.0,3002.0,23075892.0,66465204.0,184000.0,5.8,220.0,19.13,193,0.0,0.1817919011708773,2.045082276475314,-0.4297917893566475,-0.8229077224443855,-0.12408660596897679,0.5376039610170062,-0.17654958593417008,-0.15378232237420927
11.0,2000.0,3,80000000.0,126.0,2162.0,11516712.0,30919168.0,60000.0,6.7,165.0,43.85,193,0.0,-0.1254015484439534,-0.35288855229793986,-0.12918279415438888,-0.527313878231851,-0.4702446281590067,0.915027362995754,1.3733973040082303,0.127205080080077
1.0,2014.0,3,70000000.0,99.0,2104.0,8868318.0,18848538.0,56000.0,4.3,101.0,8.2,193,0.0,0.23388440110648934,1.6630191058812143,-0.4611646247698499,-0.5955031172374858,0.005927056194272596,0.5554326549676851,-0.2260582451961692,-0.2813112461660918
7.0,2016.0,3,180000000.0,110.0,3591.0,38527856.0,126643061.0,189000.0,6.2,301.0,36.23,193,0.0,0.2388798141134117,0.9714616994456966,-1.0677241195691523,-0.8486479295144186,0.2116569139480877,1.2648255317671047,-0.6511370324963627,0.6563793024964646
10.0,2005.0,2,80000000.0,129.0,3520.0,16328506.0,46464023.0,108000.0,5.9,174.0,31.6,193,0.0,-0.16497556347576828,1.3257112496450045,-0.4781250468969078,-0.19693599425082509,0.26079617937330885,0.6792029316750727,-1.0890859412326324,0.45234237428962
2.0,2017.0,2,80000000.0,106.0,4088.0,53003468.0,175750384.0,173000.0,7.3,48.0,75.0,193,0.0,2.5857915177575985,1.5426047878510816,-0.4009911917505799,-0.05524454292194956,-0.09889169635960117,-0.7681469406781323,0.012467108274534136,0.23622963435793173
2.0,2014.0,2,60000000.0,110.0,3890.0,69050279.0,257784718.0,389000.0,7.7,43.0,83.0,15,0.0,2.5857915177575985,1.5426047878510816,-0.4009911917505799,-0.05524454292194956,-0.09889169635960117,-0.7681469406781323,0.012467108274534136,0.23622963435793173
2.0,2019.0,2,99000000.0,107.0,4303.0,34115335.0,105806508.0,77000.0,6.5,52.0,65.0,70,1.0,3.048995542035101,1.2636667183520183,-0.4176956266598338,0.02189908352345973,0.004540279106584845,-0.6525528647121076,-0.3309286647851538,0.4131541223038285
9.0,2017.0,2,70000000.0,101.0,4047.0,20433071.0,59281555.0,30000.0,6.0,33.0,55.0,72,0.0,2.6230535769765284,1.1411824244597113,-0.1827555504322148,0.49704967665633987,0.18723481405102857,-0.22488575960405344,-0.3054957548037155,1.232111872752934
11.0,2005.0,4,22000000.0,114.0,819.0,27804.0,4835065.0,38000.0,6.2,161.0,43.93,14,0.0,-0.34912377424750435,-0.7118754000881914,-0.14533394630542162,-0.5560821954707815,2.984426120102065,0.19526338427764062,1.415086481846249,-0.032615888329844245
12.0,2004.0,4,50000000.0,119.0,1105.0,113085.0,24020403.0,211000.0,7.2,38.0,62.0,193,0.0,-0.14232968026060694,0.717178041600455,-1.4841213815166985,-0.5273973725452064,0.1435607315873035,-0.44738033624583656,-0.6560884042997338,1.1222806296696672
2.0,2003.0,4,50000000.0,130.0,2003.0,7117225.0,19955598.0,126000.0,7.5,193.0,21.24,193,0.0,-0.2048648505712541,-0.8297127657979199,0.8207173600936247,1.8140202732358015,-0.15951361941282666,0.9372605159963852,-0.3685236330288244,0.2853539064321951
9.0,2016.0,3,20000000.0,133.0,1500.0,4765838.0,12545979.0,60000.0,7.2,280.0,61.69,10,0.0,-0.3821583964342296,-0.7688800181806,-0.49779185708451956,-0.716209131096552,-0.08374684868075617,1.154709631263326,-0.2652991662374448,0.09365292427500331
10.0,2019.0,4,4000000.0,110.0,978.0,427797.0,10867104.0,256000.0,7.4,445.0,89.2,55,0.0,0.04087541649137076,-0.5912116595120815,2.485832498584136,-0.4353052941786417,-0.15983791091613117,0.5402933097647564,-0.4292120852186494,0.605648432307719
3.0,2011.0,4,40000000.0,119.0,2707.0,13206453.0,58009200.0,254000.0,7.3,208.0,80.87,193,0.0,-0.2048648505712541,-0.8297127657979199,0.8207173600936247,1.8140202732358015,-0.15951361941282666,0.9372605159963852,-0.3685236330288244,0.2853539064321951
8.0,2018.0,2,250000000.0,135.0,4320.0,95578040.0,298172056.0,96000.0,4.3,32.0,64.72,193,0.0,0.4874037651710483,-0.22434116663792722,-0.5849490242200114,-1.0668699039903349,0.02220432157022579,1.375326314699646,-0.5301950985000732,0.3443659786269063
10.0,2000.0,2,22000000.0,95.0,2009.0,5719627.0,13555988.0,12000.0,5.7,90.0,52.33,105,0.0,1.8091484708700183,0.03160785107686673,-0.1602061191011529,-0.35670136842274497,-0.3742676478784304,-0.7788798168170444,0.048761443883141666,-0.16243350312542323
5.0,2003.0,2,17000000.0,94.0,2825.0,17338755.0,42734455.0,42000.0,5.5,130.0,43.45,193,0.0,1.3728958366696546,-0.42748810803927006,-0.8086742380546276,-0.6061647700830887,-0.5621380785567531,-0.4580576604627578,-0.39086108416913723,-0.4873780421016256
7.0,2013.0,3,225000000.0,150.0,3904.0,29210849.0,89302115.0,245000.0,6.4,294.0,31.92,193,0.0,-0.009924143527923422,1.1479156759478142,-0.9414422314662293,-0.3307033509340973,0.48378237902074417,1.035422038516929,-0.23613715389251166,0.4139176978852044
4.0,2015.0,3,34000000.0,128.0,3371.0,13019686.0,37446117.0,89000.0,7.0,152.0,31.39,193,0.0,-0.40920184727120346,-1.101364819741798,-0.9676109136891693,-0.4775539228464264,0.09910687924552883,-0.4938510862395049,-0.6444903926828018,0.7812820333512436
5.0,2005.0,3,82000000.0,113.0,3654.0,47606480.0,158119460.0,195000.0,6.4,204.0,33.92,193,0.0,-0.525753230037302,-0.3871080253683175,-0.3292275706553159,1.3082845587400838,-0.9205239742639576,-1.3920901568990964,1.3300647079516876,-0.08599578011118734
8.0,2008.0,2,23000000.0,95.0,2089.0,4080687.0,11537046.0,45000.0,5.6,90.0,43.32,193,0.0,0.8162431534030407,-0.7845297497083569,-0.43224614850747733,0.1791093356080605,-0.3837588849087928,-0.6518445208268498,3.1248879246874837,0.4725563775221037
3.0,2007.0,4,16000000.0,99.0,955.0,2017795.0,4600585.0,61000.0,7.0,201.0,84.7,193,0.0,-0.3032643067169867,-0.6822725715362818,0.25947541846301425,1.6587051309674212,-0.14725250383081487,0.9299573385611944,-0.15992875394811334,0.10445846352736339
3.0,2012.0,2,70000000.0,86.0,3769.0,70217070.0,214151550.0,130000.0,6.4,30.0,46.0,210,0.0,3.4153816237529155,-0.737791099500398,-0.2501737127406482,0.08620906446047087,0.18338220482926576,0.012067667076230838,-0.22285967773030438,0.6053279115267687
12.0,2001.0,3,93000000.0,179.0,3381.0,47211490.0,315544750.0,2000000.0,8.9,269.0,91.13,159,0.0,0.299654031831055,1.2394273247065215,-0.7450449707866028,-0.5403757670314577,0.24420791213156598,1.0917237098728034,-0.18942253287560995,0.3504047907182892
12.0,2002.0,3,94000000.0,179.0,3622.0,62007528.0,342548984.0,18000000.0,8.8,297.0,93.95,159,0.0,0.299654031831055,1.2394273247065215,-0.7450449707866028,-0.5403757670314577,0.24420791213156598,1.0917237098728034,-0.18942253287560995,0.3504047907182892
4.0,2010.0,3,25000000.0,97.0,2936.0,9406348.0,23591432.0,107000.0,6.2,200.0,47.36,193,0.0,-0.030805765122197043,1.079937075157828,0.11826818167819865,1.9477046815811188,-0.17048689508206039,-1.2011205064178958,-0.7959485834116726,0.6822655749424777
4.0,2017.0,3,30000000.0,141.0,866.0,110175.0,8580410.0,100000.0,6.6,45.0,51.0,193,0.0,0.24934049562740526,0.09397382419393088,0.01870030233037444,-0.4523369234733802,3.1172405668375798,0.18280483488666666,1.7756676660169155,-0.1669847831241778
6.0,2008.0,3,62000000.0,87.0,3012.0,13907130.0,32235793.0,55000.0,3.8,211.0,14.72,193,0.0,-0.6331548912601809,-0.45154605422931327,-0.5843788588677316,-0.569462833951628,-0.8091726646405627,-1.1603677380280042,0.8700957202635476,0.2673648821470738
12.0,2009.0,3,95000000.0,135.0,2638.0,116616.0,44114232.0,180000.0,6.6,283.0,32.4,158,0.0,-0.018019640774210505,-0.4720897226150774,0.3984910120444094,-0.056903981649553466,0.0023375256750040115,1.048551346470978,-0.32194585882804294,0.23095205137551067
4.0,2012.0,3,25000000.0,101.0,3175.0,22518358.0,60457138.0,114000.0,6.4,183.0,23.63,193,0.0,-0.26354616738598147,-0.9675760805729393,0.03631756528935883,-0.6335729593193897,1.0011040991285673,1.0166974168517178,-1.0136596450562887,0.18308458545184625
5.0,2023.0,4,20000000.0,112.0,2409.0,5000545.0,10458331.0,16000.0,5.8,32.0,33.09,193,0.0,-0.6850151454247952,0.8708518490146754,-0.7189169865706427,-0.06972566978271408,-0.1624325747185481,-1.3174164855485835,-0.12987630154945404,0.012984464023268912
10.0,2004.0,4,5000000.0,101.0,72.0,64661.0,1082715.0,416000.0,7.6,174.0,74.06,166,0.0,-0.3498917502222222,-0.47874497513645276,0.32700327903314796,0.08922990075867014,-0.003350196023941591,0.9885779355379855,-0.15818324201550088,0.15184461400744934
9.0,2016.0,3,90000000.0,132.0,3696.0,34703397.0,93432655.0,229000.0,6.9,367.0,62.64,193,0.0,-0.009924143527923422,1.1479156759478142,-0.9414422314662293,-0.3307033509340973,0.48378237902074417,1.035422038516929,-0.23613715389251166,0.4139176978852044
12.0,2001.0,2,72000000.0,152.0,2361.0,4904339.0,27807266.0,58000.0,6.9,174.0,39.41,193,0.0,-0.3821583964342296,-0.7688800181806,-0.49779185708451956,-0.716209131096552,-0.08374684868075617,1.154709631263326,-0.2652991662374448,0.09365292427500331
8.0,2015.0,3,75000000.0,116.0,3673.0,13421036.0,45445109.0,333000.0,7.2,40.0,56.0,189,0.0,-0.1473250932675292,1.4087354480359726,-0.8775618867173961,-0.27425256026827355,-0.062169126166511615,-1.1567732130452562,-0.23100961699954028,0.18459008100711077
11.0,2012.0,4,15000000.0,95.0,1868.0,7910980.0,15634090.0,64000.0,5.4,18.0,51.0,193,0.0,-0.6356777604987883,1.1184802543385415,-0.3740074576343579,-0.24484234434370272,-0.1000241140567094,0.3348159715313655,0.03883768706645917,-0.5320243005179948
7.0,2004.0,4,80000000.0,130.0,2867.0,20018620.0,65955630.0,117000.0,6.6,251.0,79.35,149,0.0,-0.3035847940121017,-0.244121998803991,0.9196180560769609,0.017140437820150976,-0.14562497376920283,0.9780524190224971,-0.31726946183421284,0.4602689807041635
10.0,2006.0,3,15000000.0,92.0,2545.0,7138774.0,18844784.0,36000.0,4.7,61.0,23.43,193,0.0,-0.6477530862058657,0.4694294856233049,-0.5006813452522776,0.4825685497955753,0.12369393569208162,-0.7741553044745046,-0.4478391646277035,1.0088667024182716
10.0,2015.0,3,108000000.0,144.0,3854.0,54308575.0,228433663.0,927000.0,8.0,432.0,89.83,193,0.0,0.16421337350506784,0.4190323766956218,-0.30238477303552097,-0.8398684643060501,-0.08094606410849087,1.1244223879216733,0.14479067719522073,0.08681295327255227
11.0,2023.0,3,274800000.0,105.0,4030.0,46110859.0,84500223.0,126000.0,5.5,417.0,60.36,193,1.0,0.23388440110648934,1.6630191058812143,-0.4611646247698499,-0.5955031172374858,0.005927056194272596,0.5554326549676851,-0.2260582451961692,-0.2813112461660918
9.0,2012.0,4,37500000.0,138.0,864.0,736311.0,16377274.0,186000.0,7.1,43.0,86.0,193,0.0,-0.2351262491189745,-0.4545322186590485,0.22710423413851097,-0.35107564112885137,2.734061541641543,0.08424678055567993,0.4429507326833111,-0.3321580680078808
8.0,2002.0,2,16000000.0,80.0,2568.0,12554650.0,40388794.0,27000.0,3.3,129.0,3.05,193,0.0,1.8091484708700183,0.03160785107686673,-0.1602061191011529,-0.35670136842274497,-0.3742676478784304,-0.7788798168170444,0.048761443883141666,-0.16243350312542323
12.0,2005.0,4,12500000.0,96.0,905.0,69100.0,12594698.0,46000.0,6.7,192.0,73.12,193,0.0,-0.41837132236755914,-0.5063091956854551,0.19844623554348248,1.7786944553223816,-0.447941820429947,-1.2585661734238727,-0.36527845488458566,0.017751191184246222
5.0,2003.0,4,150000000.0,138.0,3603.0,91774413.0,281576461.0,631000.0,7.2,284.0,72.31,15,0.0,-0.6877702604344005,1.5005434249326413,-0.34263462222115554,-0.4722469495506021,-0.23003777621995886,0.3169872775806865,0.0883463463284583,-0.40449537672611224
11.0,2003.0,4,150000000.0,129.0,3502.0,48475154.0,139313948.0,544000.0,6.7,259.0,36.06,193,0.0,-0.6877702604344005,1.5005434249326413,-0.34263462222115554,-0.4722469495506021,-0.23003777621995886,0.3169872775806865,0.0883463463284583,-0.40449537672611224
9.0,2014.0,3,34000000.0,113.0,3638.0,32512804.0,102427862.0,511000.0,6.8,207.0,63.69,193,0.0,-0.6178783757943038,1.3752726484543256,0.720723306744573,0.18023506209003934,-0.19445323732863434,0.3312605811848378,-0.47484710815106146,0.14056626768934072
1.0,2011.0,4,42500000.0,93.0,2704.0,11422006.0,29121498.0,172000.0,6.5,203.0,52.31,193,0.0,-0.6175578884991888,0.9371220757220349,0.060580669130626326,1.8217997552373093,-0.19608076739024638,0.28316550072353525,-0.31750640026496196,-0.21524424948745938
8.0,2003.0,3,41000000.0,88.0,2652.0,8111324.0,22219192.0,44000.0,5.2,156.0,21.04,125,0.0,-0.35314303597678365,0.8775071015360507,-0.6474292535593813,-0.2158595521909376,-0.15674485301960256,-1.2574430746155911,-0.293638918361996,0.09209190139133026
8.0,2018.0,3,178000000.0,113.0,4118.0,45402195.0,145443742.0,208000.0,5.7,358.0,46.87,193,0.0,-0.7557822308201877,1.5510311000805976,1.6855809100230783,-0.5087965349758092,-0.33210644275574586,-0.19160381039176477,-0.16492357638024582,0.15347176281188596
11.0,2009.0,4,25000000.0,94.0,2453.0,12706654.0,32428195.0,138000.0,6.2,252.0,51.39,193,0.0,-0.4162784214646432,-0.37620688519964984,-0.263274410478234,-0.36062661474984853,0.7452268962949251,-1.352231094462841,-0.5486999672912969,-0.390492641574278
12.0,2004.0,4,30000000.0,131.0,107.0,69868.0,3765585.0,38000.0,7.0,161.0,70.04,193,0.0,-0.3821583964342296,-0.7688800181806,-0.49779185708451956,-0.716209131096552,-0.08374684868075617,1.154709631263326,-0.2652991662374448,0.09365292427500331
2.0,2007.0,3,16000000.0,90.0,2529.0,14713321.0,35374833.0,41000.0,5.3,99.0,14.72,193,0.0,-0.26248912145100506,-0.6200363298167794,1.9122287782377563,-0.7863382811426792,-0.21337128708841308,0.4733497726628035,0.08914910699270145,0.16237479342903643
3.0,2001.0,4,57000000.0,123.0,3162.0,20108829.0,66845033.0,114000.0,6.1,171.0,51.75,193,0.0,0.10619427079702964,-0.4786248244831689,-1.0013462861675577,-0.7456193470211229,-0.04589186079055842,-0.3368795533132954,-0.5351464703034443,0.8102673058001089
11.0,2007.0,4,18000000.0,126.0,2423.0,8931973.0,25594957.0,341000.0,7.1,180.0,70.58,193,0.0,-0.5072582797625511,0.35522823399697384,2.1683560053722193,-0.7270185094517257,-0.5215590351336078,-0.08110302745922358,-0.04398164238395638,-0.15854156105767228
2.0,2014.0,3,70000000.0,118.0,3083.0,22003433.0,78031620.0,141000.0,6.1,300.0,34.01,123,0.0,-0.3505087907400777,-0.7997986663743427,-0.5471547564949869,-0.30549926454382037,0.9835077522322188,-0.815940039557723,-0.5120642549707377,0.24122339531010306
