movie_name,month,year,budget,runtime,genres,mpaa,screens,opening_week,domestic_box_office,international_box_office,worldwide_box_office,country
Summer Hours,5,2009,,103.0,Drama Family,,50,49484.0,1657001.0,6178856.0,7835857.0,
Kambakkht Ishq,7,2009,,142.0,Action Comedy Romance,,100,768542.0,1445739.0,1553201.0,2998940.0,
Departures,5,2009,,130.0,Drama,PG-13,27,74945.0,1498210.0,68943919.0,70442129.0,
Kaminey,8,2009,,130.0,Action Crime Drama Thriller,,85,726834.0,1291827.0,8318206.0,9610033.0,
Paper Heart,8,2009,,88.0,Comedy Drama Romance,PG-13,96,219494.0,1274062.0,22909.0,1296971.0,
New York,6,2009,,153.0,Crime Drama Thriller,,60,467694.0,997437.0,938383.0,1935820.0,
Management,5,2009,,94.0,Comedy Drama Romance,R,212,378000.0,934658.0,1621292.0,2555950.0,
The Wonder of it All,7,2009,,82.0,Documentary,,39,18988.0,781016.0,,781016.0,
Yoo-Hoo Mrs. Goldberg,7,2009,,92.0,Biography Documentary,,25,19302.0,1134623.0,,1134623.0,
My One and Only,8,2009,,108.0,Adventure Biography Comedy Drama Romance,PG-13,256,58692.0,2479538.0,688143.0,3167681.0,
The Girlfriend Experience,5,2009,,77.0,Drama,R,48,162965.0,695840.0,365101.0,1060941.0,
The Cove,7,2009,,92.0,Biography Crime Documentary History,PG-13,56,57640.0,857005.0,330429.0,1187434.0,
Seraphine,6,2009,,125.0,Biography Drama,,24,38637.0,884613.0,8444763.0,9329376.0,
The Stoning of Soraya M.,6,2009,,116.0,Drama,R,34,115053.0,637421.0,483055.0,1120476.0,
Cold Souls,8,2009,,101.0,Comedy Drama Fantasy Sci-Fi,PG-13,52,63302.0,905209.0,226327.0,1131536.0,
La fille de Monaco,7,2009,,95.0,Comedy Drama,R,31,83755.0,602992.0,6950168.0,7553160.0,
It Might Get Loud,8,2009,,98.0,Documentary Music,PG,75,92679.0,1610163.0,286081.0,1896244.0,
The September Issue,8,2009,,90.0,Documentary,PG-13,143,220633.0,3820067.0,2622233.0,6442300.0,
Little Ashes,5,2009,,112.0,Biography Drama History Romance,R,16,73394.0,481586.0,285981.0,767567.0,
Tetro,6,2009,,127.0,Drama,R,16,30504.0,518522.0,2355952.0,2874474.0,
The Limits of Control,5,2009,,116.0,Crime Drama Mystery Thriller,R,27,55820.0,426688.0,1554446.0,1981134.0,
Humpday,7,2009,,94.0,Comedy Drama Romance,R,27,28737.0,407377.0,66603.0,473980.0,
The Merry Gentleman,5,2009,,110.0,Crime Drama Thriller,R,33,74981.0,347977.0,,347977.0,
Thirst,7,2009,,134.0,Drama Fantasy Horror Romance,R,17,55889.0,318574.0,12690363.0,13008937.0,
Outrage,5,2009,,90.0,Documentary,R,18,32589.0,287198.0,,287198.0,
O'Horten,5,2009,,90.0,Comedy Drama,PG-13,23,24938.0,302232.0,1476559.0,1778791.0,
Adoration,5,2009,,101.0,Drama Romance,R,20,39358.0,294244.0,90415.0,384659.0,
Blood: The Last Vampire,7,2009,,91.0,Action Adventure Fantasy Horror Thriller,R,20,110029.0,257412.0,5617118.0,5874530.0,
Revanche,5,2009,,121.0,Crime Drama Romance Thriller,,10,16330.0,258388.0,628019.0,886407.0,
Spread,8,2009,,97.0,Comedy Drama Romance,R,103,122948.0,250618.0,11785244.0,12035862.0,
Lorna's Silence,7,2009,,105.0,Drama,R,23,34411.0,338795.0,4784881.0,5123676.0,
Unmistaken Child,6,2009,,102.0,Documentary,,6,6293.0,306140.0,63602.0,369742.0,
Shrink,7,2009,,104.0,Comedy Drama,R,27,16443.0,189621.0,113810.0,303431.0,
Herb & Dorothy,6,2009,,87.0,Biography Documentary,,8,9242.0,194721.0,,194721.0,
A Woman in Berlin,7,2009,,131.0,Biography Drama History War,,9,12439.0,294014.0,1553308.0,1847322.0,
Soul Power,7,2009,,92.0,Documentary Music,PG-13,23,23893.0,207121.0,47461.0,254582.0,
Once I Was a Beehive,8,2015,,119.0,Comedy Drama Family,PG,32,48409.0,732655.0,,732655.0,
In the Name of My Daughter,5,2015,,116.0,Crime Drama,R,50,14294.0,277528.0,2260371.0,2537899.0,
Kahlil Gibran's The Prophet,8,2015,,85.0,Animation Drama,PG,37,27435.0,355343.0,409155.0,764498.0,
A Borrowed Identity,6,2015,,104.0,Drama,,22,10308.0,281540.0,649418.0,930958.0,
Go Away Mr. Tumor,8,2015,,85.0,Comedy Romance,,18,50036.0,286639.0,80320254.0,80606893.0,
Hamari Adhuri Kahani,6,2015,,129.0,Drama Romance,,67,131263.0,235361.0,263413.0,498774.0,
Slow West,5,2015,,84.0,Action Adventure Drama Romance Thriller Western,R,54,67003.0,229094.0,1066480.0,1295574.0,
What We Do in the Shadows,2,2015,,86.0,Comedy Horror,R,154,88940.0,3469224.0,3782002.0,7251226.0,
Chocolate City,5,2015,,91.0,Drama,R,24,98829.0,212662.0,,212662.0,
A Pigeon Sat on a Branch Reflecting on Existence,6,2015,,101.0,Comedy Drama Fantasy,PG-13,17,25313.0,222989.0,1198422.0,1421411.0,
Dark Places,8,2015,,113.0,Crime Drama Mystery Thriller,R,151,,208588.0,4882264.0,5090852.0,
Escobar: Paradise Lost,6,2015,,120.0,Crime Drama History Romance Thriller,R,105,106869.0,195792.0,5356704.0,5552496.0,
Gemma Bovery,5,2015,,99.0,Comedy Drama Romance,R,29,19095.0,191533.0,4452992.0,4644525.0,
The Connection,5,2015,,135.0,Action Crime Thriller,R,27,10335.0,190980.0,11871461.0,12062441.0,
Maggie,5,2015,,95.0,Drama Horror Sci-Fi,PG-13,79,131175.0,187112.0,1206940.0,1394052.0,
Seymour: An Introduction,3,2015,,84.0,Biography Documentary Music,PG,64,26587.0,743541.0,164201.0,907742.0,
The Young and Prodigious T.S. Spivet,7,2015,,105.0,Adventure Comedy Drama Family,PG,100,33658.0,173564.0,9321225.0,9494789.0,
The Farewell Party,5,2015,,95.0,Comedy Drama Romance,,14,7616.0,172860.0,778671.0,951531.0,
Rosenwald,8,2015,,95.0,Biography Documentary,,21,7902.0,433924.0,,433924.0,
Brotherly Love,4,2015,,89.0,Drama,R,200,246902.0,478595.0,,478595.0,
Samba,7,2015,,118.0,Comedy Drama Romance,R,27,24588.0,151530.0,39027165.0,39178695.0,
Forever Young,7,2015,,107.0,Romance,,14,70047.0,149761.0,59832141.0,59981902.0,
The Tribe,6,2015,,126.0,Crime Drama,,13,11094.0,150564.0,64470.0,215034.0,
Cop Car,8,2015,,88.0,Crime Thriller,R,60,26146.0,134552.0,9106.0,143658.0,
Jerusalem,9,2013,,44.0,Documentary Short,,33,,8020721.0,1258735.0,9279456.0,
Manglehorn,6,2015,,97.0,Drama,PG-13,27,11227.0,143101.0,316535.0,459636.0,
Steve Jobs: The Man in the Machine,9,2015,,128.0,Biography Documentary,R,68,140064.0,494506.0,,494506.0,
Boulevard,7,2015,,88.0,Drama,R,11,7000.0,126150.0,114300.0,240450.0,
Tangerines,4,2015,,87.0,Drama War,,12,5180.0,144501.0,879631.0,1024132.0,
The Wrecking Crew!,3,2015,,101.0,Documentary History Music,PG,65,56858.0,801606.0,,801606.0,
Lambert & Stamp,4,2015,,117.0,Biography Documentary History Music,R,31,13500.0,183320.0,,183320.0,
Z for Zachariah,8,2015,,98.0,Drama Romance Sci-Fi Thriller,PG-13,29,56902.0,121461.0,260378.0,381839.0,
She's Funny That Way,8,2015,,93.0,Comedy Drama,R,26,,111996.0,5922855.0,6034851.0,
Chronicles of Evil,5,2015,,102.0,Crime Drama Mystery Thriller,,13,,105057.0,15355437.0,15460494.0,
Results,5,2015,,105.0,Comedy Romance,R,21,17782.0,104507.0,,104507.0,
Every Secret Thing,5,2015,,93.0,Crime Drama Mystery Thriller,R,20,97020.0,103536.0,21197.0,124733.0,
Digging for Fire,8,2015,,85.0,Comedy Drama,R,30,25000.0,119364.0,,119364.0,
A Lego Brickumentary,7,2015,,93.0,Documentary,G,93,43285.0,101531.0,,101531.0,
The Look of Silence,7,2015,,103.0,Biography Documentary History,PG-13,14,6616.0,109089.0,48768.0,157857.0,
A Poem Is a Naked Person,7,2015,,90.0,Documentary Music,,5,5526.0,96592.0,,96592.0,
Memories of the Sword,8,2015,,120.0,Action Drama History Romance,,22,50240.0,111071.0,2233991.0,2345062.0,
Sunshine Superman,5,2015,,101.0,Biography Documentary Sport,PG,21,8991.0,88097.0,8618.0,96715.0,
Don't Think I've Forgotten: Cambodia's Lost Rock and Roll,4,2015,,105.0,Documentary Music,,7,19206.0,133443.0,,133443.0,
Awake: The Life of Yogananda,10,2014,,87.0,Documentary,PG,21,18885.0,1539680.0,352238.0,1891918.0,
Heaven Knows What,5,2015,,97.0,Crime Drama,R,14,16862.0,80734.0,3683.0,84417.0,
Do I Sound Gay?,7,2015,,77.0,Documentary,,18,10461.0,119388.0,3207.0,122595.0,
The Second Mother,8,2015,,112.0,Comedy Drama,R,223,24086.0,376986.0,2626574.0,3003560.0,
Batkid Begins: The Wish Heard Around the World,6,2015,,87.0,Biography Documentary Family,PG,14,19437.0,74709.0,,74709.0,
I Am Big Bird: The Caroll Spinney Story,5,2015,,86.0,Biography Documentary Drama,,17,10000.0,67845.0,,67845.0,
Walking with the Enemy,4,2014,,124.0,Action Drama History Romance War,PG-13,258,331855.0,1112592.0,,1112592.0,
People Places Things,8,2015,,85.0,Comedy Romance,R,19,31262.0,67046.0,110292.0,177338.0,
Kumiko The Treasure Hunter,3,2015,,105.0,Drama,,71,34114.0,623383.0,116240.0,739623.0,
Eden,6,2015,,131.0,Biography Drama Music,R,15,18987.0,65460.0,429489.0,494949.0,
Adult Beginners,4,2015,,92.0,Comedy Drama,R,54,36657.0,108808.0,,108808.0,
Only You,7,2015,,114.0,Comedy Romance,,13,27311.0,61565.0,10796324.0,10857889.0,
Dark Star: HR Gigers Welt,5,2015,,95.0,Biography Documentary,,10,8349.0,61845.0,,61845.0,
She's Beautiful When She's Angry,12,2014,,92.0,Documentary History,,19,10505.0,421573.0,,421573.0,
The Hunting Ground,2,2015,,103.0,Documentary,PG-13,25,22464.0,405917.0,,405917.0,
Turbo Kid,8,2015,,93.0,Action Adventure Comedy Horror Sci-Fi,,31,31428.0,67069.0,,67069.0,
Child 44,4,2015,,137.0,Crime Drama History Mystery Thriller,R,510,621812.0,1224330.0,11726763.0,12951093.0,
Roar,4,2015,,95.0,Adventure Comedy Thriller,,19,15064.0,110048.0,,110048.0,
La Sapienza,3,2015,,101.0,Drama,,6,,135392.0,,135392.0,
The Ark of Mr Chow,6,2015,,106.0,Comedy,,12,22583.0,54075.0,7840000.0,7894075.0,
90 Minutes in Heaven,9,2015,5000000.0,121.0,Drama,PG-13,899,2035273.0,4842699.0,,4842699.0,
Huevos: Little Rooster's Egg-cellent Adventure,9,2015,5300000.0,98.0,Adventure Animation Comedy Family Fantasy,PG-13,616,3424702.0,9080818.0,16811743.0,25892561.0,
Hubble,3,2010,,45.0,Documentary,,151,413477.0,52522904.0,21726825.0,74249729.0,
Ladrones,10,2015,,97.0,Comedy,PG-13,375,1411031.0,3063505.0,440909.0,3504414.0,
Learning to Drive,8,2015,,90.0,Comedy Drama Romance,R,339,66015.0,3447633.0,2519883.0,5967516.0,
Captive,9,2015,,97.0,Action Biography Crime Drama History Thriller,PG-13,807,1393243.0,2583301.0,218207.0,2801508.0,
Pawn Sacrifice,9,2015,,115.0,Biography Drama History Sport Thriller,PG-13,781,202053.0,2436633.0,3141886.0,5578519.0,
He Named Me Malala,10,2015,,88.0,Biography Documentary,PG-13,477,61808.0,2668936.0,764670.0,3433606.0,
Journey to the South Pacific,11,2013,,40.0,Documentary Short,G,19,8137.0,7653913.0,7340963.0,14994876.0,
Meet the Patels,9,2015,,88.0,Animation Comedy Documentary Romance,PG,101,72180.0,1700681.0,,1700681.0,
99 Homes,9,2015,8000000.0,112.0,Crime Drama,R,691,32253.0,1411927.0,416305.0,1828232.0,
Lost in Hong Kong,9,2015,,114.0,Action Adventure Comedy Crime Family Romance Thriller,,34,537736.0,1302281.0,254981631.0,256283912.0,
Goodbye Mr. Loser,10,2015,,104.0,Comedy Drama Fantasy Romance,,40,363949.0,1293626.0,226829302.0,228122928.0,
Veteran,9,2015,,123.0,Action Comedy Crime Thriller,,46,371754.0,1200627.0,93192393.0,94393020.0,
Phoenix,7,2015,,98.0,Drama History Music Romance,PG-13,197,30296.0,3184472.0,2671151.0,5855623.0,
Meru,8,2015,,90.0,Documentary Sport,R,176,91279.0,2334228.0,,2334228.0,
Goodnight Mommy,9,2015,,99.0,Horror Mystery Thriller,R,90,63641.0,1178196.0,1015278.0,2193474.0,
Room,10,2015,,118.0,Drama Thriller,R,862,118298.0,14677654.0,20724104.0,35401758.0,
Singh Is Bliing,10,2015,,141.0,Action Comedy Romance,,135,487040.0,919095.0,19305756.0,20224851.0,
Mr. Holmes,7,2015,,104.0,Crime Drama Family Mystery Thriller,PG,898,2434908.0,17737646.0,11617557.0,29355203.0,
Big Stone Gap,10,2015,,103.0,Comedy Family Mystery Romance,PG-13,280,362422.0,1009301.0,3503.0,1012804.0,
Sleeping with Other People,9,2015,,101.0,Comedy Drama Romance,R,392,89102.0,819431.0,2405516.0,3224947.0,
Welcome Back,9,2015,,152.0,Action Comedy Crime Drama,,135,714235.0,1388365.0,20387329.0,21775694.0,
Mistress America,8,2015,,84.0,Comedy Drama,R,512,93206.0,2500431.0,840306.0,3340737.0,
Boruto: Naruto the Movie,10,2015,,95.0,Action Adventure Animation Comedy Fantasy,,358,380419.0,919651.0,37442797.0,38362448.0,
Born to Be Wild,4,2011,,40.0,Adventure Documentary Short,,208,871478.0,25978556.0,15665919.0,41644475.0,
Shaandaar,10,2015,,144.0,Comedy Drama Romance,,136,384685.0,521794.0,13599014.0,14120808.0,
Freeheld,10,2015,,103.0,Biography Drama Romance,PG-13,148,37983.0,546201.0,901136.0,1447337.0,
Labyrinth of Lies,9,2015,,124.0,Drama History,R,72,22101.0,794452.0,3780304.0,4574756.0,
Attack on Titan Part 1,9,2015,,98.0,Action Adventure Drama Fantasy Horror,,290,23829.0,449523.0,30361135.0,30810658.0,
The Black Panthers: Vanguard of the Revolution,9,2015,,115.0,Documentary History,,12,20215.0,516893.0,67216.0,584109.0,
The End of the Tour,7,2015,,106.0,Biography Drama,R,355,123238.0,3002884.0,70107.0,3072991.0,
Katti Batti,9,2015,,135.0,Comedy Drama Romance,,127,239816.0,364932.0,3714203.0,4079135.0,
Suffragette,10,2015,,106.0,Drama History,PG-13,517,76244.0,4702420.0,27269676.0,31972096.0,
Amy,7,2015,,128.0,Biography Documentary Music,R,435,222500.0,8413144.0,15292905.0,23706049.0,
Coming Home,9,2015,,109.0,Drama Romance,PG-13,55,26361.0,377607.0,47210377.0,47587984.0,
Talvar,10,2015,,132.0,Crime Drama Mystery Thriller,,51,144713.0,342370.0,6536728.0,6879098.0,
The Assassin,10,2015,,105.0,Action Drama History,,53,47892.0,632542.0,11359127.0,11991669.0,
Attack on Titan: Part 2,10,2015,,87.0,Action Adventure Fantasy Horror Thriller,,230,12861.0,305934.0,14880476.0,15186410.0,
Remember,10,2015,,94.0,Drama Mystery Thriller,R,43,27006.0,547009.0,2507927.0,3054936.0,
The Witness,10,2015,,112.0,Action Crime Drama Mystery Thriller,,40,194736.0,418063.0,33545494.0,33963557.0,
Unbranded,9,2015,,106.0,Adventure Documentary Western,PG-13,80,141416.0,410185.0,2607.0,412792.0,
The Diary of a Teenage Girl,8,2015,,102.0,Comedy Drama Romance,R,795,52334.0,1477002.0,298131.0,1775133.0,
Irrational Man,7,2015,,95.0,Comedy Crime Drama Romance,R,925,175312.0,4030360.0,23360724.0,27391084.0,
Pyaar Ka Punchnama 2,10,2015,,137.0,Comedy Drama Romance,,49,107536.0,222856.0,12760865.0,12983721.0,
Taxi,10,2015,,82.0,Comedy Drama,,20,22531.0,321642.0,3584585.0,3906227.0,
To the Arctic 3D,4,2012,,40.0,Documentary Short,G,52,270228.0,14560838.0,9134550.0,23695388.0,
Stonewall,9,2015,,129.0,Drama History,R,129,112834.0,187674.0,104995.0,292669.0,
Assassination,8,2015,,140.0,Action Drama Thriller,,33,287700.0,1904682.0,94215091.0,96119773.0,
A Brilliant Young Mind,9,2015,,111.0,Drama Romance,PG-13,18,31408.0,171793.0,871827.0,1043620.0,
Time Out of Mind,9,2015,,120.0,Drama,,18,18934.0,166775.0,147307.0,314082.0,
Hell and Back,10,2015,,86.0,Adventure Animation Comedy Fantasy,R,411,104374.0,157768.0,,157768.0,
Best of Enemies: Buckley vs. Vidal,7,2015,,87.0,Biography Documentary History,R,69,50378.0,892802.0,,892802.0,
The New Girlfriend,9,2015,,108.0,Comedy Drama Romance,R,45,39035.0,146754.0,5069042.0,5215796.0,
Mississippi Grind,9,2015,,108.0,Comedy Drama,R,46,12434.0,130541.0,292205.0,422746.0,
Love Live! The School Idol Movie,9,2015,,99.0,Animation Comedy Drama Music Musical,,28,115840.0,115840.0,21176169.0,21292009.0,
Experimenter,10,2015,,98.0,Biography Drama History,PG-13,30,8682.0,155575.0,68570.0,224145.0,
A Matter of Faith,10,2014,,89.0,Drama,PG,52,138677.0,680113.0,,680113.0,
Jimmy's Hall,7,2015,,109.0,Biography Drama History,PG-13,47,19881.0,560592.0,4264592.0,4825184.0,
The Beauty Inside,9,2015,,127.0,Drama Fantasy Romance,,23,50536.0,108083.0,14193786.0,14301869.0,
Carter High,10,2015,,110.0,Crime Drama History Sport,PG-13,28,87274.0,240214.0,,240214.0,
Saving Mr. Wu,10,2015,,106.0,Action Crime Drama Thriller,,24,,92696.0,31129465.0,31222161.0,
All Things Must Pass,10,2015,,94.0,Documentary History Music,,14,19001.0,172394.0,,172394.0,
Beasts of No Nation,10,2015,,137.0,Drama War,,31,51003.0,90777.0,,90777.0,
Hero,9,2015,,145.0,Action Drama Musical Romance,,53,58445.0,88675.0,45476859.0,45565534.0,
A Ballerina's Tale,10,2015,,85.0,Documentary,,16,9388.0,131995.0,,131995.0,
Nasty Baby,10,2015,,101.0,Drama,R,18,8023.0,79800.0,972.0,80772.0,
Listen to Me Marlon,7,2015,,103.0,Biography Documentary,,38,30068.0,425831.0,90506.0,516337.0,
Love,10,2015,3000000.0,135.0,Drama Romance,,25,29301.0,249083.0,611974.0,861057.0,
Freaks of Nature,10,2015,,92.0,Comedy Horror Sci-Fi,R,107,42713.0,70958.0,,70958.0,
Office,9,2015,,119.0,Comedy Musical Romance,,15,34144.0,63675.0,8226846.0,8290521.0,
Cooties,9,2015,,88.0,Action Comedy Horror Sci-Fi Thriller,R,29,33031.0,60058.0,425486.0,485544.0,
Drunk Stoned Brilliant Dead,9,2015,,98.0,Documentary History,,22,5254.0,62660.0,,62660.0,
Brooklyn,11,2015,,117.0,Drama Romance,PG-13,962,187281.0,38322743.0,23753398.0,62076141.0,
Island of Lemurs: Madagascar,4,2014,,39.0,Adventure Biography Documentary Family Short,,302,188307.0,11272213.0,2794321.0,14066534.0,
The Advocate: A Missing Body,10,2015,,117.0,Crime Mystery,,9,19770.0,50162.0,7500015.0,7550177.0,
Tangerine,7,2015,,88.0,Comedy Crime Drama,R,44,60683.0,702354.0,112514.0,814868.0,
Queen of Earth,8,2015,,90.0,Drama Mystery Thriller,,12,11360.0,91218.0,3965.0,95183.0,
Love & Mercy,6,2015,,121.0,Biography Drama Music,PG-13,791,2122177.0,12551031.0,16090745.0,28641776.0,
A Girl Walks Home Alone at Night,11,2014,,101.0,Drama Horror Romance Thriller,,19,,491910.0,97397.0,589307.0,
Shanghai,10,2015,,105.0,Crime Drama Mystery Romance Thriller,R,103,26604.0,46425.0,,46425.0,
Dragon Blade,9,2015,,127.0,Action Drama Fantasy History,R,14,30346.0,,122519781.0,122593849.0,
Heart of a Dog,10,2015,,75.0,Documentary,,22,13893.0,420813.0,55571.0,476384.0,
The Cokeville Miracle,6,2015,,94.0,Drama Family History Mystery Thriller,PG-13,51,159468.0,1348456.0,,1348456.0,
Breathe,9,2015,,91.0,Drama,,13,5063.0,42297.0,1116398.0,1158695.0,
WARx2,9,2015,,117.0,Comedy,PG-13,16,30931.0,2310625.0,,2310625.0,
Prophet's Prey,9,2015,,101.0,Biography Documentary History,,9,5000.0,39347.0,,39347.0,
I Smile Back,10,2015,,85.0,Drama Mystery Romance,R,18,15758.0,58738.0,4635.0,63373.0,
Red Herring,10,2015,,91.0,Crime Drama Mystery Thriller,,28,27804.0,49480.0,,49480.0,
Testament of Youth,6,2015,,129.0,Biography Drama History War,PG-13,104,53000.0,1822250.0,4052633.0,5874883.0,
Knock Knock,10,2015,,99.0,Crime Thriller,R,22,18623.0,36336.0,5530767.0,5567103.0,
Finders Keepers,9,2015,,82.0,Documentary,R,32,5740.0,35555.0,,35555.0,
Difret,10,2015,,99.0,Biography Crime Drama History,,4,6777.0,49667.0,47538.0,97205.0,
Infinitely Polar Bear,6,2015,,90.0,Comedy Drama Romance,R,110,47000.0,1430655.0,640728.0,2071383.0,
Rififi,9,2015,,118.0,Crime Drama Thriller,,2,17396.0,57749.0,,57749.0,
Tab Hunter Confidential,10,2015,,90.0,Biography Documentary,,9,9945.0,85812.0,,85812.0,
The Stanford Prison Experiment,7,2015,,122.0,Biography Drama History Thriller,R,79,37514.0,660561.0,2553.0,663114.0,
The Cut,9,2015,,138.0,Adventure Drama History Mystery War,,5,5327.0,28066.0,1204074.0,1232140.0,
Welcome to Leith,9,2015,,85.0,Documentary,,5,3707.0,36010.0,370.0,36380.0,
Phantom,8,2015,,136.0,Action Drama Thriller,,93,266756.0,489984.0,13186606.0,13676590.0,
Paul Taylor: Creative Domain,9,2015,,86.0,Biography Documentary,,7,8150.0,30168.0,,30168.0,
Quay,8,2015,,8.0,Documentary Short,,2,16995.0,51858.0,,51858.0,
Cartel Land,7,2015,,100.0,Documentary,R,65,15581.0,704352.0,441571.0,1145923.0,
Heneral Luna,10,2015,,118.0,Action Biography History War,R,42,15485.0,206040.0,4419599.0,4625639.0,
The Keeping Room,9,2015,,95.0,Drama Western,R,10,4328.0,27166.0,46756.0,73922.0,
The Forbidden Room,10,2015,,130.0,Comedy Mystery,,5,,34404.0,13678.0,48082.0,
Peace Officer,9,2015,,105.0,Crime Documentary,,11,,26632.0,,26632.0,
Going Away,10,2015,,95.0,Drama,,1,7714.0,19501.0,2271388.0,2290889.0,
The Third Man,6,2015,,104.0,Film-Noir Mystery Thriller,,13,24832.0,449191.0,29754.0,478945.0,
The Challenger,9,2015,,95.0,Drama Sport,PG-13,28,12246.0,19003.0,,19003.0,
Trash,10,2015,,114.0,Adventure Crime Drama Mystery Thriller,R,17,10230.0,17484.0,4791538.0,4809022.0,
This Changes Everything,10,2015,,89.0,Documentary,,1,9770.0,16692.0,,16692.0,
Number One Fan,9,2015,,104.0,Comedy Drama Thriller,,1,1023.0,15549.0,3635049.0,3650598.0,
The Wolfpack,6,2015,,90.0,Biography Documentary,R,94,43920.0,1301696.0,112444.0,1414140.0,
We Come as Friends,8,2015,,110.0,Documentary,,8,,50921.0,23712.0,74633.0,
Before We Go,9,2015,,95.0,Comedy Drama Romance,PG-13,21,18630.0,37151.0,425724.0,462875.0,
The Pearl Button,10,2015,,82.0,Documentary,,5,,42166.0,77587.0,119753.0,
The Armor of Light,10,2015,,88.0,Documentary News,PG-13,26,,12267.0,,12267.0,
Olvidados,9,2015,,112.0,Drama History War,,1,2791.0,24638.0,,24638.0,
Flowers,10,2015,,99.0,Drama,,5,6572.0,61568.0,77853.0,139421.0,
Inherent Vice,12,2014,,148.0,Comedy Crime Drama Mystery Romance,R,653,328184.0,8110975.0,6700000.0,14810975.0,
Whiplash,10,2014,3300000.0,106.0,Drama Music,R,567,135388.0,13092000.0,35890041.0,48982041.0,
A Most Violent Year,12,2014,20000000.0,125.0,Action Crime Drama Thriller,R,818,172788.0,5749134.0,6257936.0,12007070.0,
Foxcatcher,11,2014,,134.0,Biography Drama History Sport,R,759,270877.0,12096300.0,7110213.0,19206513.0,
Spare Parts,1,2015,,114.0,Biography Drama History,PG-13,440,1335768.0,3618912.0,82413.0,3701325.0,
Mr. Turner,12,2014,,150.0,Biography Drama History,R,120,109000.0,3958500.0,18221285.0,22179785.0,
The Oscar Nominated Short Films 2015: Live Action,1,2015,,118.0,Drama,,280,416850.0,2412593.0,,2412593.0,
The Interview,12,2014,,112.0,Action Adventure Comedy,R,581,1794666.0,6105175.0,5677450.0,11782625.0,
Ode to My Father,12,2014,,126.0,Drama War,,38,33880.0,2300121.0,96785170.0,99085291.0,
Cake,1,2015,,102.0,Drama,R,482,916179.0,1951776.0,408505.0,2360281.0,
Game of Thrones Season 4 Finale,1,2015,,116.0,,,205,1464932.0,1896092.0,,1896092.0,
Old Fashioned,2,2015,,115.0,Drama Romance,PG-13,298,38965.0,1914090.0,,1914090.0,
A la mala,2,2015,,99.0,Comedy,PG-13,384,1402118.0,3629842.0,16785.0,3646627.0,
Patterns of Evidence: Exodus,1,2015,,115.0,Documentary History,,652,764309.0,925576.0,,925576.0,
PK,12,2014,,153.0,Comedy Drama Sci-Fi,,272,3565258.0,10616104.0,89754000.0,100370104.0,
I,1,2015,,188.0,Action Drama Romance Sci-Fi Thriller,,222,771312.0,1449232.0,1750881.0,3200113.0,
Two Days One Night,12,2014,,95.0,Drama,PG-13,120,30700.0,1436243.0,7580679.0,9016922.0,
Black Sea,1,2015,,114.0,Adventure Drama Thriller,R,353,37675.0,1171559.0,2586544.0,3758103.0,
Boyhood,7,2014,4000000.0,165.0,Drama,R,775,387618.0,25352281.0,22785385.0,48137666.0,
Leviathan,12,2014,,140.0,Crime Drama,R,80,15200.0,1092800.0,3346681.0,4439481.0,
Timbuktu,1,2015,,96.0,Drama War,PG-13,56,45110.0,1076075.0,6103316.0,7179391.0,
Song of the Sea,12,2014,,93.0,Adventure Animation Drama Family Fantasy,PG,48,21910.0,857522.0,3333148.0,4190670.0,
Citizenfour,10,2014,,114.0,Biography Documentary,R,105,126321.0,2800870.0,979822.0,3780692.0,
Somewhere Only We Know,2,2015,,109.0,Drama Romance,,46,304934.0,482341.0,45255370.0,45737711.0,
The Last: Naruto the Movie,2,2015,,112.0,Action Adventure Animation Drama Romance,,34,179370.0,524451.0,2424734.0,2949185.0,
Wild Tales,2,2015,,122.0,Comedy Drama Thriller,R,122,85100.0,3106530.0,28372363.0,31478893.0,
Badlapur,2,2015,,134.0,Action Crime Drama Thriller,,82,227759.0,409166.0,,409166.0,
Shamitabh,2,2015,,155.0,Drama,,137,241720.0,324597.0,7224.0,331821.0,
Red Army,1,2015,,84.0,Biography Documentary History Sport,PG,84,20100.0,694600.0,104080.0,798680.0,
Running Man,1,2015,,88.0,Action Comedy Documentary Reality-TV,,21,186926.0,310978.0,68471497.0,68782475.0,
The Babadook,11,2014,,94.0,Drama Horror Mystery,,80,30007.0,964413.0,9529469.0,10493882.0,
Force Majeure,10,2014,,120.0,Comedy Drama,R,68,23309.0,1359497.0,2734842.0,4094339.0,
Tevar,1,2015,,157.0,Action Drama Romance Thriller,,127,171026.0,236002.0,6451.0,242453.0,
Miss Granny,1,2015,,131.0,Comedy Fantasy Music,,13,92827.0,234573.0,59161738.0,59396311.0,
The Taking of Tiger Mountain,1,2015,,141.0,Action Adventure Biography History War,,13,50621.0,228984.0,141425071.0,141654055.0,
The Homesman,11,2014,,122.0,Drama Western,R,222,45433.0,2429989.0,1389432.0,3819421.0,
Maps to the Stars,2,2015,,111.0,Comedy Drama Mystery,R,66,143422.0,350741.0,4160193.0,4510934.0,
Mommy,9,2014,,139.0,Drama,R,83,473882.0,3494070.0,9662786.0,13156856.0,
Ballet 422,2,2015,,75.0,Documentary Music Sport,PG,27,27653.0,333554.0,,333554.0,
Human Capital,1,2015,,111.0,Crime Drama,,11,21669.0,158549.0,8955392.0,9113941.0,
